experience_id,experience_pool,source_type,trial_id,trial_kind,ring_id,ring_segment_count,ring_diversity_slot,ring_density_sparsity_slot,ring_tunnel_id,ring_tunnel_diameter_m,ring_ceiling_miou_ref,ring_depth_row_nonempty_ratio,ring_depth_col_nonempty_ratio,ring_depth_finite_ratio,ring_depth_coverage_ratio,ring_depth_blank_band_ratio,ring_image_height,ring_image_width,line_oblique_line_count,line_oblique_line_strength_pos,line_oblique_line_strength_neg,line_oblique_angle_consistency,line_horizontal_line_count,line_horizontal_spacing_consistency,line_detection_confidence_K,line_detection_confidence_AB,layout_k_center_norm,layout_k_center_norm_w,layout_k_width_norm,layout_k_width_norm_w,layout_ab_offset_norm_json,layout_arc_width_norm_json,layout_boundary_positions_norm_json,layout_segment_order_json,layout_hough_oblique_threshold,layout_hough_horizontal_threshold,layout_line_merge_distance,layout_line_snap_tolerance_px,layout_segmentation_slot_inset_y,layout_r_surface_min,layout_r_surface_min_frac,layout_order_branch,form_missing_block_hint,form_guardrail_violation_count,form_boundary_gap_norm,form_segment_coverage_pct,form_y_order_consistency,form_arc_width_entropy,form_mask_reclass_count,form_ready_for_segmentation,label_gt_miou,label_regret_vs_ceiling,label_agent_error,label_rank_within_ring,label_rank_within_ring_pool,label_success_flag,label_failure_flag
v3:1-5/r271:t020,v3,random,20,perturb_wrong_k,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8009453915175325,10.406267943927038,0.7756856902451935,10.07808174995259,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.2252071899905919, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""B2"": 0.005265304565574724}","{""K"": 0.7756856902451935, ""B1"": 0.4495214997453984, ""A1"": 0.07495909492063356, ""A2"": 0.5733871604850364, ""A3"": 0.1317118591693129, ""B2"": 0.9947346954344253}","[0.38784284512259676, 0.5004464401178927, 0.26268673745090865, 0.5868598651537437, 0.4394093749809183, 0.002632652282787362]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",77.0,98.0,6.1473,27.7274,6.9606,2.4726,0.613663,plus,1,1,0.005266203703703785,100.0,0.0,1.5458869746539976,0,False,0.1390035033138532,0.591361342777206,False,150.0,50.0,0,1
v3:1-5/r271:t021,v3,random,21,perturb_wrong_k,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4792288491957773,6.226371815115061,0.7756856902451935,10.07808174995259,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.2252071899905919, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""B2"": 0.005265304565574724}","{""K"": 0.7756856902451935, ""B1"": 0.4495214997453984, ""A1"": 0.07495909492063356, ""A2"": 0.5733871604850364, ""A3"": 0.1317118591693129, ""B2"": 0.9947346954344253}","[0.38784284512259676, 0.5004464401178927, 0.26268673745090865, 0.5868598651537437, 0.4394093749809183, 0.002632652282787362]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",77.0,98.0,6.1473,27.7274,6.9606,2.4726,0.613663,plus,1,1,0.0052662037037037165,100.0,0.0,1.5458869746539976,0,False,0.2147849897334693,0.591361342777206,False,82.0,28.0,1,1
v3:1-5/r271:t022,v3,random,22,perturb_wrong_r_low,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6250954666046669,8.121541099946349,0.7756856902451935,10.07808174995259,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.2252071899905919, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""B2"": 0.005265304565574724}","{""K"": 0.7756856902451935, ""B1"": 0.4495214997453984, ""A1"": 0.07495909492063356, ""A2"": 0.5733871604850364, ""A3"": 0.1317118591693129, ""B2"": 0.9947346954344253}","[0.38784284512259676, 0.5004464401178927, 0.26268673745090865, 0.5868598651537437, 0.4394093749809183, 0.002632652282787362]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",77.0,98.0,6.1473,27.7274,6.9606,2.0637,0.049979,plus,1,1,0.005266203703703649,100.0,0.0,1.5458869746539976,0,False,0.3037253705977418,0.591361342777206,False,21.0,5.0,1,0
v3:1-5/r271:t023,v3,random,23,perturb_wrong_r_high,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6250954666046669,8.121541099946349,0.7756856902451935,10.07808174995259,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.2252071899905919, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""B2"": 0.005265304565574724}","{""K"": 0.7756856902451935, ""B1"": 0.4495214997453984, ""A1"": 0.07495909492063356, ""A2"": 0.5733871604850364, ""A3"": 0.1317118591693129, ""B2"": 0.9947346954344253}","[0.38784284512259676, 0.5004464401178927, 0.26268673745090865, 0.5868598651537437, 0.4394093749809183, 0.002632652282787362]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",77.0,98.0,6.1473,27.7274,6.9606,2.7166,0.950025,plus,1,1,0.005266203703703649,100.0,0.0,1.5458869746539976,0,False,0.303738657222794,0.591361342777206,False,18.0,3.0,1,0
v3:1-5/r271:t024,v3,random,24,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5877657707361141,7.636535728060189,0.4808034455877198,6.246829729139698,"{""K"": 0.0, ""B1"": 0.4808034455877198, ""A1"": 0.2358970649926312, ""A2"": 0.9496905498145121, ""A3"": 0.08056402917626027, ""B2"": 0.27000411618850617}","{""K"": 0.4808034455877198, ""B1"": 0.7550936194049114, ""A1"": 0.713793484821881, ""A2"": 0.1308734793617482, ""A3"": 0.18944008701224588, ""B2"": 0.7299958838114938}","[0.2404017227938599, 0.3583502552901755, 0.5927938074035717, 0.5151272894953862, 0.17528407268238322, 0.13500205809425309]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",30.0,77.0,6.0962,47.9055,11.6792,2.4709,0.611319,minus,1,1,0.03411458333333336,100.0,0.0,1.6372505447828467,0,False,0.1957277323817244,0.591361342777206,False,98.0,32.0,0,1
v3:1-5/r271:t025,v3,random,25,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5957706996902749,7.740539617028533,0.7965115787743772,10.348661715203939,"{""K"": 0.0, ""B1"": 0.7965115787743772, ""A1"": 0.295064739447098, ""A2"": 0.8545866462122639, ""A3"": 0.9296806902895822, ""B2"": 0.9050570027384741}","{""K"": 0.7965115787743772, ""B1"": 0.49855316067272076, ""A1"": 0.5595219067651659, ""A2"": 0.07509404407731832, ""A3"": 0.9753763124488919, ""B2"": 0.09494299726152594}","[0.3982557893871886, 0.5457881591107375, 0.574825692829681, 0.892133668250923, 0.9173688465140281, 0.45252850136923706]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",69.0,91.0,1.4898,17.4664,19.5455,2.6059,0.797421,plus,1,1,0.024623842592592565,100.0,0.0,1.5304157957770252,0,False,0.2309130906353382,0.591361342777206,False,71.0,24.0,1,1
v3:1-5/r271:t026,v3,random,26,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5693445823404962,7.397198784093064,0.40559977302915096,5.26974742702536,"{""K"": 0.0, ""B1"": 0.40559977302915096, ""A1"": 0.2728931163832057, ""A2"": 0.35432987770667246, ""A3"": 0.3628733452388647, ""B2"": 0.004343978428592243}","{""K"": 0.40559977302915096, ""B1"": 0.8672933433540547, ""A1"": 0.08143676132346679, ""A2"": 0.008543467532192237, ""A3"": 0.6414706331897274, ""B2"": 0.9956560215714078}","[0.20279988651457548, 0.3392464447061783, 0.31361149704493907, 0.35860161147276864, 0.18360866183372848, 0.0021719892142961217]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",32.0,106.0,7.4934,9.422,15.6091,2.3017,0.378071,minus,1,1,0.004340277777777778,100.0,0.0,1.4397992559692314,0,False,0.1193180757144212,0.591361342777206,False,165.0,56.0,0,1
v3:1-5/r271:t027,v3,random,27,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,2.0,2.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.6457956857258483,8.390488307776437,0.8158612727545956,10.600062250525873,"{""K"": 0.0, ""B1"": 0.8158612727545956, ""A1"": 0.08848470538932973, ""A2"": 0.0013740684653847923, ""A3"": 0.7587688592888504, ""B2"": 0.04851187924771794}","{""K"": 0.8158612727545956, ""B1"": 0.27262343263473415, ""A1"": 0.9128893630760551, ""A2"": 0.7573947908234656, ""A3"": 0.28974301995886753, ""B2"": 0.9514881207522821}","[0.4079306363772978, 0.4521729890719627, 0.04492938692735726, 0.3800714638771176, 0.40364036926828417, 0.02425593962385897]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",24.0,48.0,7.5283,55.9799,18.2679,2.4015,0.515649,plus,1,1,0.001359953703703651,100.0,0.0,1.691357498616199,0,False,0.2790024777565926,0.591361342777206,False,45.0,16.0,1,1
v3:1-5/r271:t028,v3,random,28,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.6326158433384286,8.219249453299282,0.9321581801064771,12.1110476332631,"{""K"": 0.0, ""B1"": 0.9321581801064771, ""A1"": 0.3043188600710476, ""A2"": 0.31727619206467206, ""A3"": 0.017777422966988365, ""B2"": 0.9939254014310842}","{""K"": 0.9321581801064771, ""B1"": 0.3721606799645706, ""A1"": 0.012957331993624468, ""A2"": 0.7005012309023163, ""A3"": 0.976147978464096, ""B2"": 0.006074598568915761}","[0.46607909005323855, 0.6182385200887623, 0.31079752606785976, 0.1675268075158302, 0.5058514121990363, 0.4969627007155421]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",68.0,39.0,10.5281,27.8035,7.5344,2.6313,0.832436,plus,1,1,0.006076388888888889,100.0,0.0,1.36313653687671,0,False,0.1783117649264372,0.591361342777206,False,114.0,40.0,0,1
v3:1-5/r271:t029,v3,random,29,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.680706299504527,8.844063801081372,0.8081980361366555,10.50049779281309,"{""K"": 0.0, ""B1"": 0.8081980361366555, ""A1"": 0.14074007447791548, ""A2"": 0.19786825544233655, ""A3"": 0.8842436520464154, ""B2"": 0.3412507468819673}","{""K"": 0.8081980361366555, ""B1"": 0.33254203834125995, ""A1"": 0.05712818096442108, ""A2"": 0.6863753966040789, ""A3"": 0.4570070948355519, ""B2"": 0.6587492531180327}","[0.40409901806832776, 0.4744690553072855, 0.16930416496012604, 0.541055953744376, 0.6127471994641914, 0.17062537344098366]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",34.0,104.0,5.9334,16.7406,3.0386,2.5592,0.733044,plus,1,1,0.05714699074074074,100.0,0.0,1.6295765626258492,0,False,0.155197391901735,0.591361342777206,False,130.0,45.0,0,1
v3:1-5/r271:t030,v3,random,30,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5134061617063304,6.670419905477736,0.9001258277337892,11.694867897172841,"{""K"": 0.0, ""B1"": 0.9001258277337892, ""A1"": 0.18517513807316865, ""A2"": 0.5629893703360602, ""A3"": 0.8388725857322105, ""B2"": 0.13798385509677225}","{""K"": 0.9001258277337892, ""B1"": 0.2850493103393794, ""A1"": 0.37781423226289157, ""A2"": 0.2758832153961502, ""A3"": 0.2991112693645619, ""B2"": 0.8620161449032276}","[0.4500629138668946, 0.542650482903479, 0.3740822542046145, 0.7009309780341353, 0.48842822041449135, 0.06899192754838612]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",69.0,74.0,11.0979,76.1409,10.3573,2.2171,0.261447,plus,1,1,0.047193287037037145,100.0,0.0,1.6534457994947027,0,False,0.3057923099952432,0.5893076900047568,False,17.0,2.0,1,0
v3:1-5/r271:t031,v3,random,31,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5066388453315698,6.582495674683854,0.86336219890118,11.21721714061082,"{""K"": 0.0, ""B1"": 0.86336219890118, ""A1"": 0.07592236347651449, ""A2"": 0.012619768771705897, ""A3"": 0.7272969389679008, ""B2"": 0.9920033513321443}","{""K"": 0.86336219890118, ""B1"": 0.2125601645753345, ""A1"": 0.9366974052951915, ""A2"": 0.714677170196195, ""A3"": 0.26470641236424347, ""B2"": 0.007996648667855634}","[0.43168109945059, 0.46964228118884727, 0.04427106612411019, 0.36995835386980336, 0.8596501451500226, 0.4960016756660722]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",18.0,92.0,10.3042,44.2783,11.1638,2.2212,0.267099,plus,1,1,0.00798611111111115,100.0,0.0,1.4812051521369765,0,False,0.1474353682785891,0.5893076900047568,False,141.0,49.0,0,1
v3:1-5/r271:t032,v3,random,32,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931656155387237,9.005941230458005,0.0992491129272709,1.2894922341227377,"{""K"": 0.0, ""B1"": 0.0992491129272709, ""A1"": 0.00783618802695718, ""A2"": 0.8529032198817457, ""A3"": 0.4371091002853882, ""B2"": 0.2347255028572287}","{""K"": 0.0992491129272709, ""B1"": 0.9085870750996863, ""A1"": 0.8450670318547885, ""A2"": 0.5842058804036425, ""A3"": 0.7976164025718405, ""B2"": 0.7652744971427713}","[0.04962455646363545, 0.05354265047711403, 0.4303697039543515, 0.6450061600835669, 0.3359173015713085, 0.11736275142861435]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",59.0,60.0,11.6402,79.5735,7.6818,2.4418,0.571204,plus,1,1,0.00784143518518516,100.0,0.0,1.6757289568545868,0,False,0.1083388355924962,0.5893076900047568,False,175.0,59.0,0,1
v3:1-5/r271:t033,v3,random,33,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5597527421175011,7.2725769802935485,0.06277677697878103,0.8156260948822077,"{""K"": 0.0, ""B1"": 0.06277677697878103, ""A1"": 0.2622169718556183, ""A2"": 0.09167208635496914, ""A3"": 0.336348100420044, ""B2"": 0.2824358199828897}","{""K"": 0.06277677697878103, ""B1"": 0.19944019487683728, ""A1"": 0.8294551144993507, ""A2"": 0.2446760140650748, ""A3"": 0.9460877195628457, ""B2"": 0.7175641800171104}","[0.03138838848939052, 0.1624968744171997, 0.17694452910529374, 0.21401009338750654, 0.3093919602014668, 0.14121790999144485]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",55.0,108.0,6.9556,24.9186,0.4636,2.1175,0.124145,plus,1,1,0.02022569444444447,100.0,0.0,1.527100835043918,0,False,0.1344434170056999,0.5893076900047568,False,154.0,52.0,0,1
v3:1-5/r271:t034,v3,random,34,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,2.0,0.007518796992481203,1.0,0.0,0.6106001573180414,7.933211066508087,0.14513919992204005,1.8857183268066557,"{""K"": 0.0, ""B1"": 0.14513919992204005, ""A1"": 0.3368885617554134, ""A2"": 0.7201108923246203, ""A3"": 0.37151182457277776, ""B2"": 0.78617947129865}","{""K"": 0.14513919992204005, ""B1"": 0.19174936183337332, ""A1"": 0.383222330569207, ""A2"": 0.6514009322481574, ""A3"": 0.41466764672587214, ""B2"": 0.21382052870135007}","[0.07256959996102003, 0.24101388083872669, 0.5284997270400168, 0.545811358448699, 0.5788456479357138, 0.393089735649325]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",51.0,31.0,5.8505,26.3762,23.0423,2.1684,0.194312,plus,1,1,0.03463541666666661,100.0,0.0,1.6623744042747872,0,False,0.1649282083214295,0.5893076900047568,False,122.0,43.0,0,1
v3:1-5/r271:t035,v3,random,35,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,4.0,0.015037593984962405,1.0,0.0,0.00035272243047379526,0.004582739547809911,0.6200223307740608,8.055628478026895,"{""K"": 0.0, ""B1"": 0.6200223307740608, ""A1"": 0.12217936350023517, ""A2"": 0.43499869050637974, ""A3"": 0.3273636699224963, ""B2"": 0.2676455599583628}","{""K"": 0.6200223307740608, ""B1"": 0.5021570327261744, ""A1"": 0.31281932700614457, ""A2"": 0.8923649794161166, ""A3"": 0.9402818900358665, ""B2"": 0.7323544400416372}","[0.3100111653870304, 0.37110084713714797, 0.27858902700330745, 0.38118118021443803, 0.29750461494042957, 0.1338227799791814]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",56.0,12.0,4.9247,33.3487,7.6675,2.4707,0.611043,minus,1,1,0.05972222222222218,100.0,0.0,1.7346585365700795,0,False,0.2723065535088946,0.5893076900047568,False,48.0,17.0,1,1
v3:1-5/r271:t036,v3,random,36,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.4800361538372738,6.236860705494806,0.3830746031131458,4.977089580297112,"{""K"": 0.0, ""B1"": 0.3830746031131458, ""A1"": 0.21868731465959557, ""A2"": 0.11771855715038171, ""A3"": 0.8871619483380765, ""B2"": 0.3656971684862787}","{""K"": 0.3830746031131458, ""B1"": 0.8356127115464498, ""A1"": 0.8990312424907861, ""A2"": 0.7694433911876949, ""A3"": 0.4785352201482022, ""B2"": 0.6343028315137212}","[0.1915373015565729, 0.3008809588863707, 0.16820293590498864, 0.5024402527442291, 0.6264295584121776, 0.18284858424313935]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",60.0,54.0,10.1172,77.2262,1.3667,2.4345,0.56114,minus,1,1,0.017361111111111112,100.0,0.0,1.7504032504432034,0,False,0.1543466530494045,0.5893076900047568,False,132.0,46.0,0,1
v3:1-5/r271:t037,v3,random,37,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,2.0,0.007518796992481203,1.0,0.0,0.43856952311303143,5.698106285258032,0.5034982710332123,6.541691822145796,"{""K"": 0.0, ""B1"": 0.5034982710332123, ""A1"": 0.2996515736412977, ""A2"": 0.85298467674009, ""A3"": 0.04297116280433443, ""B2"": 0.34378900745549157}","{""K"": 0.5034982710332123, ""B1"": 0.7961533026080853, ""A1"": 0.5533331030987925, ""A2"": 0.18998648606424437, ""A3"": 0.30081784465115713, ""B2"": 0.6562109925445084}","[0.25174913551660616, 0.40157492233725495, 0.5763181251906938, 0.4479779197722123, 0.19338008512991303, 0.17189450372774578]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",77.0,20.0,6.2558,76.037,15.3658,2.6882,0.910875,minus,1,1,0.04296875,100.0,0.0,1.7012033267356677,0,False,0.0995557878233603,0.5893076900047568,False,179.0,60.0,0,1
v3:1-5/r271:t038,v3,random,38,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,4.0,0.015037593984962405,1.0,0.0,0.5337231605569793,6.934388131146318,0.9414704433498391,12.232037038409938,"{""K"": 0.0, ""B1"": 0.9414704433498391, ""A1"": 0.19297536079884747, ""A2"": 0.4019502213599224, ""A3"": 0.29487439718528285, ""B2"": 0.04931794873179962}","{""K"": 0.9414704433498391, ""B1"": 0.25150491744900844, ""A1"": 0.20897486056107495, ""A2"": 0.8929241758253604, ""A3"": 0.7544435515465168, ""B2"": 0.9506820512682004}","[0.47073522167491955, 0.5672229020743432, 0.29746279107938495, 0.34841230927260264, 0.17209617295854127, 0.02465897436589981]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",68.0,18.0,7.1631,27.8366,4.8792,2.513,0.669355,plus,1,1,0.04933449074074074,100.0,0.0,1.6595150765462825,0,False,0.2193884770849255,0.5893076900047568,False,77.0,26.0,1,1
v3:1-5/r271:t039,v3,random,39,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.5299055129439713,6.884787416294604,0.7335127226536661,9.530150261244623,"{""K"": 0.0, ""B1"": 0.7335127226536661, ""A1"": 0.19569471557818663, ""A2"": 0.4988651280199956, ""A3"": 0.8516236390295094, ""B2"": 0.1541487704944995}","{""K"": 0.7335127226536661, ""B1"": 0.46218199292452056, ""A1"": 0.3031704124418089, ""A2"": 0.3527585110095139, ""A3"": 0.30252513146499005, ""B2"": 0.8458512295055006}","[0.36675636132683304, 0.4646037191159263, 0.3472799217990911, 0.6752443835247526, 0.5028862047620045, 0.07707438524724974]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",80.0,44.0,9.7858,75.75,11.8498,2.7362,0.977044,minus,1,1,0.0415509259259259,100.0,0.0,1.7041861444829554,0,False,0.3012343949255966,0.5893076900047568,False,34.0,11.0,1,0
v3:1-5/r271:t040,v3,random,40,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.5684339729817789,7.385367709116647,0.34204378368165866,4.44399743008952,"{""K"": 0.0, ""B1"": 0.34204378368165866, ""A1"": 0.18270369066385972, ""A2"": 0.24637268604711093, ""A3"": 0.856737168967811, ""B2"": 0.41104465452436334}","{""K"": 0.34204378368165866, ""B1"": 0.8406599069822009, ""A1"": 0.06366899538325121, ""A2"": 0.6103644829207, ""A3"": 0.5543074855565523, ""B2"": 0.5889553454756367}","[0.17102189184082933, 0.2623737371727592, 0.21453818835548533, 0.551554927507461, 0.6338909117460871, 0.20552232726218167]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",46.0,27.0,10.0529,66.5687,8.8124,2.1609,0.183973,plus,1,1,0.06368634259259257,100.0,0.0,1.6414134333799375,0,False,0.153937758840381,0.5893076900047568,False,134.0,47.0,0,1
v3:1-5/r271:t041,v3,random,41,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,5.0,0.018796992481203006,1.0,0.0,0.04223904245600473,0.5487899651426781,0.3152022504237806,4.095259313776638,"{""K"": 0.0, ""B1"": 0.3152022504237806, ""A1"": 0.078870146612416, ""A2"": 0.6963813911409694, ""A3"": 0.36393754464030564, ""B2"": 0.22713731757956368}","{""K"": 0.3152022504237806, ""B1"": 0.7636678961886354, ""A1"": 0.6175112445285534, ""A2"": 0.6675561534993362, ""A3"": 0.8631997729392581, ""B2"": 0.7728626824204363}","[0.1576011252118903, 0.19703619851809828, 0.3876257688766927, 0.5301594678906375, 0.2955374311099347, 0.11356865878978184]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",85.0,25.0,4.3941,32.209,4.3933,2.689,0.911978,plus,1,1,0.048726851851851875,100.0,0.0,1.7521414245218851,0,False,0.117119757306935,0.5893076900047568,False,167.0,57.0,0,1
v3:1-5/r271:t042,v3,random,42,bo,1-5/r271,6,dense_6,representative,1-5,5.5,0.8951,0.7430555555555556,1.0,0.6652351364522417,0.6652351364522417,0.23032407407407407,3456.0,266.0,0.0,0.0,0.0,0.0,1.0,0.0037593984962406013,1.0,0.0,0.5855745479189982,7.60806630679721,0.7806254888546955,10.142261990533187,"{""K"": 0.0, ""B1"": 0.7806254888546955, ""A1"": 0.9179015538220386, ""A2"": 0.6484670210148543, ""A3"": 0.026938516425311643, ""B2"": 0.054089547629421315}","{""K"": 0.7806254888546955, ""B1"": 0.13727606496734313, ""A1"": 0.7305654671928156, ""A2"": 0.3784714954104573, ""A3"": 0.02715103120410967, ""B2"": 0.9459104523705787}","[0.39031274442734776, 0.8492635213383671, 0.7831842874184466, 0.337702768720083, 0.040514032027366476, 0.027044773814710658]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""B2""]",20.0,44.0,6.5353,17.1336,8.8383,2.1861,0.218712,plus,1,1,0.026938657407407446,100.0,0.0,1.5031196211174764,0,False,0.18903993194892,0.5893076900047568,False,106.0,37.0,0,1
